Date,High,Low,Open,Close,Volume,Adj Close
2020-07-06,159.9600067138672,157.0500030517578,158.8699951171875,158.10000610351562,2099500.0,155.33021545410156
2020-07-07,157.10000610351562,154.69000244140625,156.0800018310547,154.82000732421875,1571700.0,152.10769653320312
2020-07-08,155.60000610351562,153.8699951171875,155.07000732421875,154.5800018310547,1662000.0,151.87188720703125
2020-07-09,154.72000122070312,151.0399932861328,153.9199981689453,151.4499969482422,2190000.0,148.79672241210938
2020-07-10,153.25,150.99000549316406,151.69000244140625,152.85000610351562,1954500.0,150.1721954345703
2020-07-13,156.92999267578125,154.16000366210938,154.35000610351562,154.8000030517578,2217800.0,152.08802795410156
2020-07-14,159.22999572753906,153.9199981689453,154.8000030517578,158.5399932861328,3198900.0,155.7624969482422
2020-07-15,161.3800048828125,159.25,159.97999572753906,159.3300018310547,3472300.0,156.53866577148438
2020-07-16,160.91000366210938,158.0399932861328,159.25,160.5,1801500.0,157.68817138671875
2020-07-17,161.55999755859375,159.50999450683594,160.86000061035156,159.8300018310547,2551700.0,157.0299072265625
2020-07-20,158.8699951171875,156.3699951171875,158.85000610351562,156.3699951171875,1790100.0,153.63052368164062
2020-07-21,159.6300048828125,156.99000549316406,157.0,157.8000030517578,2757200.0,155.0354766845703
2020-07-22,159.92999267578125,157.02000427246094,157.42999267578125,158.7100067138672,1899600.0,155.92953491210938
2020-07-23,159.64999389648438,158.36000061035156,159.0,159.2899932861328,2695100.0,156.49935913085938
2020-07-24,161.60000610351562,158.72000122070312,160.0500030517578,159.83999633789062,2524700.0,157.0397186279297
2020-07-27,163.3800048828125,159.3300018310547,159.52999877929688,163.24000549316406,3198500.0,160.3801727294922
2020-07-28,157.47999572753906,153.8000030517578,155.47000122070312,155.3300018310547,7738800.0,152.60874938964844
2020-07-29,157.52999877929688,154.9199981689453,156.5,156.25,3322700.0,153.5126190185547
2020-07-30,154.72000122070312,151.36000061035156,154.30999755859375,152.1199951171875,3113000.0,149.45497131347656
2020-07-31,151.75,148.8000030517578,151.67999267578125,150.47000122070312,3266400.0,147.83389282226562
2020-08-03,151.4199981689453,149.30999755859375,151.08999633789062,150.41000366210938,2264900.0,147.7749481201172
2020-08-04,151.24000549316406,149.66000366210938,149.89999389648438,151.2100067138672,1935500.0,148.56092834472656
2020-08-05,155.39999389648438,152.10000610351562,152.16000366210938,155.35000610351562,2723400.0,152.62840270996094
2020-08-06,156.49000549316406,154.67999267578125,155.92999267578125,156.0,2885800.0,153.2670135498047
2020-08-07,158.4199981689453,155.07000732421875,155.99000549316406,158.3300018310547,2184300.0,155.55618286132812
2020-08-10,161.60000610351562,158.5500030517578,158.5500030517578,161.44000244140625,2272800.0,158.61170959472656
2020-08-11,166.63999938964844,163.0399932861328,164.1300048828125,163.3800048828125,3764500.0,160.51773071289062
2020-08-12,165.9499969482422,163.35000610351562,165.0,164.25999450683594,2079700.0,161.38229370117188
2020-08-13,167.49000549316406,164.75,165.52000427246094,165.86000061035156,2884000.0,162.9542694091797
2020-08-14,166.3000030517578,164.52000427246094,164.61000061035156,166.10000610351562,1607300.0,163.19007873535156
2020-08-17,166.3699951171875,163.64999389648438,165.1699981689453,164.7100067138672,2068100.0,161.8244171142578
2020-08-18,165.44000244140625,163.75999450683594,164.42999267578125,164.3800048828125,1519100.0,161.50021362304688
2020-08-19,165.69000244140625,163.77999877929688,164.94000244140625,163.97000122070312,2012800.0,161.09738159179688
2020-08-20,163.66000366210938,162.3800048828125,163.02000427246094,162.97000122070312,1990300.0,160.11489868164062
2020-08-21,162.69000244140625,160.74000549316406,160.92999267578125,161.7100067138672,2005600.0,160.32310485839844
2020-08-24,163.9499969482422,161.14999389648438,161.5500030517578,163.52999877929688,2604400.0,162.1274871826172
2020-08-25,165.25,162.4199981689453,164.86000061035156,163.10000610351562,1938500.0,161.70118713378906
2020-08-26,164.77000427246094,161.69000244140625,162.8699951171875,163.89999389648438,2503400.0,162.4943084716797
2020-08-27,165.36000061035156,163.17999267578125,164.5,164.0800018310547,2325900.0,162.6727752685547
2020-08-28,166.1699981689453,163.9199981689453,164.63999938964844,165.66000366210938,3046300.0,164.23922729492188
2020-08-31,165.75,162.08999633789062,165.16000366210938,163.02000427246094,2881100.0,161.6218719482422
2020-09-01,165.5500030517578,161.63999938964844,162.1699981689453,164.8000030517578,2901100.0,163.3865966796875
2020-09-02,170.0,165.13999938964844,165.16000366210938,169.50999450683594,3943700.0,168.0561981201172
2020-09-03,170.4199981689453,164.99000549316406,170.0,166.30999755859375,3481300.0,164.88365173339844
2020-09-04,169.11000061035156,163.89999389648438,168.17999267578125,165.77000427246094,3267000.0,164.34828186035156
2020-09-08,165.6300048828125,161.8800048828125,165.5800018310547,163.1699981689453,2863900.0,161.7705841064453
2020-09-09,167.33999633789062,164.0,164.0,165.6999969482422,2721700.0,164.2788848876953
2020-09-10,166.6699981689453,162.75,166.24000549316406,163.14999389648438,2054200.0,161.75074768066406
2020-09-11,166.6999969482422,163.05999755859375,163.44000244140625,166.1699981689453,1698500.0,164.74484252929688
2020-09-14,169.42999267578125,166.42999267578125,167.66000366210938,168.4600067138672,2264200.0,167.0152130126953
2020-09-15,169.92999267578125,166.1699981689453,169.8699951171875,166.57000732421875,2056300.0,165.1414337158203
2020-09-16,171.10000610351562,167.50999450683594,167.8699951171875,169.50999450683594,2931700.0,168.0561981201172
2020-09-17,173.1999969482422,167.19000244140625,168.0,172.3800048828125,2756100.0,170.90159606933594
2020-09-18,172.77999877929688,169.47000122070312,172.05999755859375,169.5500030517578,4084500.0,168.0958709716797
2020-09-21,166.6699981689453,159.63999938964844,165.97999572753906,161.36000061035156,3911700.0,159.97610473632812
2020-09-22,163.6699981689453,160.4199981689453,161.05999755859375,162.33999633789062,2103800.0,160.94769287109375
2020-09-23,164.24000549316406,159.1199951171875,162.52000427246094,159.50999450683594,2248200.0,158.1419677734375
2020-09-24,161.9600067138672,158.07000732421875,159.39999389648438,160.4199981689453,1569700.0,159.04415893554688
2020-09-25,160.97999572753906,158.86000061035156,159.30999755859375,160.27000427246094,1948900.0,158.8954620361328
2020-09-28,164.13999938964844,161.3300018310547,162.0,161.66000366210938,2098500.0,160.27352905273438
2020-09-29,161.9499969482422,158.77999877929688,161.6699981689453,159.80999755859375,2006700.0,158.43939208984375
2020-09-30,163.10000610351562,158.61000061035156,160.92999267578125,160.17999267578125,3056900.0,158.80621337890625
2020-10-01,161.89999389648438,157.72000122070312,160.6699981689453,158.7899932861328,1989100.0,157.42813110351562
2020-10-02,161.94000244140625,156.25,156.47000122070312,160.36000061035156,1768600.0,158.98468017578125
2020-10-05,163.5,161.75999450683594,162.25,162.75,1457000.0,161.35418701171875
2020-10-06,165.6999969482422,161.8300018310547,163.44000244140625,162.22999572753906,2021900.0,160.83863830566406
2020-10-07,167.75,164.41000366210938,165.10000610351562,166.49000549316406,2155400.0,165.06211853027344
2020-10-08,168.14999389648438,166.1300048828125,167.3000030517578,167.7100067138672,1902600.0,166.2716522216797
2020-10-09,170.47999572753906,167.9499969482422,168.8800048828125,169.3000030517578,2015500.0,167.84800720214844
2020-10-12,170.61000061035156,168.1199951171875,169.47000122070312,168.64999389648438,1533600.0,167.20358276367188
2020-10-13,169.4499969482422,166.0,168.3000030517578,166.6300048828125,1575300.0,165.20091247558594
2020-10-14,169.5399932861328,166.7899932861328,167.00999450683594,168.39999389648438,1435300.0,166.95571899414062
2020-10-15,169.67999267578125,165.8000030517578,166.0500030517578,169.0800018310547,1638100.0,167.62989807128906
2020-10-16,172.07000732421875,169.22000122070312,169.94000244140625,170.97000122070312,2478600.0,169.50369262695312
2020-10-19,172.35000610351562,168.8699951171875,171.02000427246094,169.5500030517578,1909900.0,168.0958709716797
2020-10-20,173.19000244140625,169.99000549316406,170.5,170.9499969482422,1813000.0,169.48385620117188
2020-10-21,172.11000061035156,169.07000732421875,170.33999633789062,169.1699981689453,1511100.0,167.7191162109375
2020-10-22,170.99000549316406,168.38999938964844,169.63999938964844,170.7100067138672,1663200.0,169.2459259033203
2020-10-23,172.17999267578125,169.02000427246094,171.9199981689453,169.8000030517578,2137500.0,168.34371948242188
2020-10-26,168.08999633789062,164.38999938964844,167.67999267578125,166.16000366210938,3338800.0,164.7349395751953
2020-10-27,164.97999572753906,160.64999389648438,164.5,161.02999877929688,3894400.0,159.64892578125
2020-10-28,162.85000610351562,158.1199951171875,159.80999755859375,158.52999877929688,3065100.0,157.17037963867188
2020-10-29,160.17999267578125,156.1300048828125,158.11000061035156,158.47999572753906,2680900.0,157.1208038330078
2020-10-30,159.9600067138672,157.0,158.3300018310547,159.9600067138672,2234500.0,158.58811950683594
2020-11-02,163.4199981689453,160.92999267578125,162.19000244140625,162.94000244140625,2116600.0,161.5425567626953
2020-11-03,166.8300018310547,163.74000549316406,164.86000061035156,165.50999450683594,1896900.0,164.0904998779297
2020-11-04,165.3000030517578,159.89999389648438,162.75,160.16000366210938,3140900.0,158.78639221191406
2020-11-05,164.41000366210938,162.02000427246094,162.16000366210938,163.1999969482422,2178500.0,161.80032348632812
2020-11-06,164.3000030517578,161.57000732421875,163.66000366210938,163.02000427246094,1685000.0,161.6218719482422
2020-11-09,175.42999267578125,163.14999389648438,174.1300048828125,163.42999267578125,4415100.0,162.02833557128906
2020-11-10,169.27000427246094,163.86000061035156,165.19000244140625,169.13999938964844,3500400.0,167.6893768310547
2020-11-11,170.74000549316406,167.60000610351562,170.72999572753906,169.2100067138672,2884400.0,167.7587890625
2020-11-12,169.19000244140625,165.5800018310547,168.14999389648438,167.0500030517578,2216700.0,165.6173095703125
2020-11-13,170.25999450683594,167.27999877929688,167.9199981689453,169.7899932861328,1812100.0,168.33380126953125
2020-11-16,173.88999938964844,170.17999267578125,172.6199951171875,173.86000061035156,2434300.0,172.368896484375
2020-11-17,174.5,170.86000061035156,173.0399932861328,173.63999938964844,2589900.0,172.15078735351562
2020-11-18,174.6999969482422,171.3300018310547,174.5,171.39999389648438,2615800.0,169.92999267578125
2020-11-19,171.8800048828125,169.3000030517578,170.57000732421875,171.61000061035156,2986000.0,171.61000061035156
2020-11-20,172.9499969482422,170.9600067138672,171.5,172.88999938964844,2656900.0,172.88999938964844
2020-11-23,174.86000061035156,173.4499969482422,173.75999450683594,174.13999938964844,2064300.0,174.13999938964844
2020-11-24,177.22000122070312,174.89999389648438,175.0,177.0800018310547,3086000.0,177.0800018310547
2020-11-25,177.33999633789062,175.4499969482422,176.83999633789062,177.1199951171875,2052200.0,177.1199951171875
2020-11-27,179.6300048828125,175.57000732421875,177.82000732421875,176.88999938964844,1267100.0,176.88999938964844
2020-11-30,176.0,172.6999969482422,175.77000427246094,172.72999572753906,6141300.0,172.72999572753906
2020-12-01,175.69000244140625,170.00999450683594,174.22000122070312,170.52000427246094,3859600.0,170.52000427246094
2020-12-02,172.5800018310547,170.22000122070312,170.25999450683594,171.85000610351562,2421800.0,171.85000610351562
2020-12-03,173.38999938964844,171.0399932861328,171.0399932861328,171.8300018310547,2377800.0,171.8300018310547
2020-12-04,173.16000366210938,171.5399932861328,172.1300048828125,172.4600067138672,2663600.0,172.4600067138672
2020-12-07,172.5,169.17999267578125,171.72000122070312,170.14999389648438,2526800.0,170.14999389648438
2020-12-08,172.8300018310547,169.6999969482422,169.74000549316406,172.4600067138672,1730800.0,172.4600067138672
2020-12-09,175.63999938964844,171.92999267578125,172.6699981689453,175.2899932861328,2790900.0,175.2899932861328
2020-12-10,175.39999389648438,172.69000244140625,174.8699951171875,173.49000549316406,2228800.0,173.49000549316406
2020-12-11,174.64999389648438,172.1699981689453,172.3000030517578,174.02000427246094,1875700.0,174.02000427246094
2020-12-14,176.1999969482422,172.99000549316406,175.6699981689453,173.0800018310547,3700100.0,173.0800018310547
2020-12-15,175.05999755859375,172.5500030517578,174.38999938964844,174.67999267578125,2270600.0,174.67999267578125
2020-12-16,175.85000610351562,174.35000610351562,174.61000061035156,175.41000366210938,1949900.0,175.41000366210938
2020-12-17,177.4600067138672,175.38999938964844,176.0,176.64999389648438,2327800.0,176.64999389648438
2020-12-18,177.4600067138672,175.11000061035156,176.75999450683594,176.4199981689453,4681200.0,176.4199981689453
2020-12-21,176.1300048828125,173.02999877929688,173.61000061035156,175.66000366210938,1704100.0,175.66000366210938
2020-12-22,175.92999267578125,174.17999267578125,175.0500030517578,174.77999877929688,1381200.0,174.77999877929688
2020-12-23,175.80999755859375,173.9600067138672,175.3000030517578,173.99000549316406,1762600.0,173.99000549316406
2020-12-24,174.7899932861328,173.4199981689453,174.4199981689453,174.52000427246094,656200.0,174.52000427246094
2020-12-28,176.39999389648438,174.38999938964844,175.30999755859375,174.7100067138672,1403000.0,174.7100067138672
2020-12-29,175.63999938964844,173.14999389648438,175.5500030517578,173.85000610351562,1218900.0,173.85000610351562
2020-12-30,174.9199981689453,173.3800048828125,173.8800048828125,174.11000061035156,1419100.0,174.11000061035156
2020-12-31,174.8699951171875,173.17999267578125,174.1199951171875,174.7899932861328,1840900.0,174.7899932861328
2021-01-04,176.1999969482422,170.5500030517578,175.0,171.8699951171875,2996200.0,171.8699951171875
2021-01-05,173.25,170.64999389648438,172.00999450683594,171.5800018310547,2291400.0,171.5800018310547
2021-01-06,175.57000732421875,172.0399932861328,172.72000122070312,174.19000244140625,3345800.0,174.19000244140625
2021-01-07,173.4600067138672,166.16000366210938,171.55999755859375,169.72000122070312,5861800.0,169.72000122070312
2021-01-08,169.5399932861328,164.61000061035156,169.1699981689453,166.6199951171875,4807700.0,166.6199951171875
